,H3-H4-1 angle,DNA H3-H4-1 angle,DNA H3-H4-1 torsion
203000.0,145.83939641405564,124.06213135338804,7.768201088469023
204000.0,140.55505857524705,127.51382669318718,25.468268980380117
205000.0,143.3257582468466,126.00548306367335,20.142014478002906
206000.0,142.41823002296996,128.54041061041553,11.66687682053133
207000.0,142.5806749710878,129.5828405766574,23.71454087473717
208000.0,145.34450718875456,127.50399584078865,29.38435491799238
209000.0,141.07319328394146,127.88914402118462,13.402131887725941
210000.0,141.3156211516247,128.79912519717402,27.590236984799315
211000.0,143.06480592232268,124.25271989421167,35.76013693267666
212000.0,142.224988129315,124.97933051925322,17.317922693913644
213000.0,142.36208724830956,128.67018933232416,16.30293084738575
214000.0,141.5878746371011,130.84366900692288,22.41759332569751
215000.0,143.14094944100694,124.43908386446489,21.873297124499587
216000.0,142.55694566948952,124.71173069419231,17.24011149432607
217000.0,141.41332214474505,128.57854612872245,31.869554682434927
218000.0,142.11290023883132,126.02816105391376,30.973287513583454
219000.0,143.26414704702805,128.4543262667224,28.59953970211036
220000.0,141.07347044306883,125.92907669049254,23.042685722911393
221000.0,139.95480926205983,127.32529967574035,25.435344646315645
222000.0,141.54132584985177,128.98586817499213,30.209698908790283
223000.0,142.40895071172167,127.78089439119861,32.38137538568975
224000.0,141.35344991045844,124.76327506729153,32.00002884576913
225000.0,143.6633554003898,123.38908338639152,31.2582728444085
226000.0,142.65732858256015,121.80781313812798,26.24535148545598
227000.0,142.64926311614178,122.91844739321066,35.99355045028183
228000.0,143.3967907498507,128.08725967459907,12.847502324837432
229000.0,141.49397412616696,125.37595133478412,16.468196675388498
230000.0,140.96022533760782,126.14469553221929,34.89372757479427
231000.0,141.53661274079295,128.7842850686203,29.797070617486284
232000.0,141.9637967264549,126.73544697317377,21.07434290127799
233000.0,143.31655555361385,127.44237602768933,18.90562501226377
234000.0,141.21622709410426,120.54180591934875,29.84535003203256
235000.0,143.6511755219575,124.54360500190955,29.878948782206148
236000.0,145.13929151818974,121.73434968793737,22.666193669860846
237000.0,143.0148696553789,119.43513129884057,28.92173045134708
238000.0,141.63903683094216,119.81924003398463,8.266002262633888
239000.0,141.8449341055768,120.70025166929844,15.157737330126425
240000.0,143.05244333343657,127.28143873643302,18.30711374183265
241000.0,140.99537071315476,127.00068007489439,16.655268694569813
242000.0,143.7885328939278,124.84521520488701,6.555189120665358
243000.0,142.70173876409527,120.92324926679231,6.095740133715822
244000.0,143.27383856385038,122.29469669332117,10.842987411740296
245000.0,142.4709207733298,123.55843943253105,17.31066531209404
246000.0,142.69902457870788,120.50705288329918,17.965121063525807
247000.0,142.89020833184077,121.13313258771844,22.63410085708634
248000.0,140.97098643397902,121.37820194427304,16.808205157185686
249000.0,142.78563032162197,118.0687870354843,-0.772442045759529
250000.0,140.91702184082797,126.62923615252699,26.94554617476775
251000.0,142.9329908853881,127.47680649457934,32.423447141365415
252000.0,140.41849144448128,123.08248353296946,20.765610364852748
253000.0,141.16045072203835,126.50055216051831,25.31772160615085
254000.0,140.95787777213377,127.9954827080718,12.124146033254537
255000.0,142.2723005877769,129.56921202103658,27.205819472592786
256000.0,142.9938043515518,125.80125111993955,11.556639264517214
257000.0,142.43193235834417,122.74439547106121,12.56734417828889
258000.0,144.4905597509945,126.34387320438661,30.752317282051003
259000.0,143.89975033471418,124.78900593266276,17.758929765124936
260000.0,143.21908411116772,125.78125170162954,18.423125369703616
261000.0,141.0055051559985,127.090802492176,14.246109118036435
262000.0,142.87063198345348,122.7930278462347,7.17192484708097
263000.0,140.59842711178595,122.50866060403999,23.259126856630832
264000.0,141.41185883321887,127.45428052455532,20.939905803865116
265000.0,141.44172956096352,125.34859408457436,2.613430408116605
266000.0,139.0221433107514,126.25640180310116,19.58961524936125
267000.0,139.39086011844526,128.08137055360717,6.696485124194968
268000.0,141.76700705863132,123.27867594912173,33.633570313052225
269000.0,140.90503429396588,125.01500124552807,13.086954703243014
270000.0,140.10926217164368,126.56805031509207,17.675504156487094
271000.0,143.15067214184714,124.69880356855896,12.464407686833647
272000.0,144.86539640625858,125.52077448026213,26.877519057523948
273000.0,142.71457457657434,129.31252038224966,23.576434657792515
274000.0,144.47534639282307,130.77924312160533,27.59643503988792
275000.0,144.84870900198308,130.1462084971523,20.34151227469711
276000.0,142.8967031876331,128.76889860154458,27.255722242945442
277000.0,142.22541155015605,126.97963169986491,13.67227179395184
278000.0,144.3308013251447,126.11338360848202,10.884252480778223
279000.0,141.34046835876003,130.59763261471477,10.866647632782447
280000.0,143.49616510652805,126.03981436769294,30.625721499305246
281000.0,140.53005528307705,124.11286302311495,20.80010072534949
282000.0,142.1250705628683,124.21861948485459,24.437124408745074
283000.0,142.1523527071872,125.97927928645808,15.93227525694269
284000.0,143.72889490121207,125.71456818994486,13.215358357163785
285000.0,141.1646040788773,127.4333037988707,24.56964566731887
286000.0,142.85383706428362,126.00059387087121,16.10451972584398
287000.0,141.76724301485422,127.46201070799943,12.553078858819658
288000.0,143.56284347969478,127.0854403869072,17.85183633241413
289000.0,143.26175091827906,125.20865994392548,12.007714692960342
290000.0,143.52628243421216,127.04895985046998,21.66053869696033
291000.0,142.00219547172927,123.92854576218866,33.02956688558248
292000.0,143.5200010260281,124.06216468869393,29.208346427156027
293000.0,143.23116636876193,126.93613150330444,10.428313109369201
294000.0,142.10922005295552,124.46970366364428,24.41743498210426
295000.0,141.5352662482131,124.28203206962068,17.728905643240058
296000.0,145.36018001734766,127.36216148631325,21.015851025930118
297000.0,142.58912067293903,124.05939999909091,20.850065408821752
298000.0,145.05683796301415,126.93095413291327,12.608157240365706
299000.0,144.86873001919147,124.75659743717851,12.020516600599343
300000.0,145.08931865848413,126.2913772705772,12.519568943925597
301000.0,144.7168720128445,127.28055066615904,13.048636060454749
302000.0,142.82290967410478,124.3738912809135,14.571963546030785
303000.0,145.35838981588844,126.108974863024,9.191990764891514
304000.0,142.10572798953834,123.81509364286808,3.8411946072355136
305000.0,143.4040627525712,125.54030626456917,26.743396504954028
306000.0,142.71902970635944,124.00883688289625,8.459905530226479
307000.0,144.67765411718025,126.75472369076007,27.341478266051443
308000.0,144.6414867577824,125.4510249635341,29.729411384119686
309000.0,142.7612069845768,126.0525919468147,17.828052119293243
310000.0,143.84674542032377,126.95942221913386,23.090425912500407
311000.0,143.18448580310414,127.67472125792682,18.658565874171835
312000.0,144.86386900102192,128.05806430910326,6.83235124975336
313000.0,146.15323173041574,129.7097891949716,11.46307106487325
314000.0,142.7994695851741,130.03205240214243,26.76935199851156
315000.0,144.7303750416815,126.23360194739513,15.368591678597602
316000.0,145.57782005556408,129.37385772179783,25.28720858534624
317000.0,143.90713004622114,127.97555495075329,11.910439997962111
318000.0,142.421872159197,124.13122279981216,19.044544344181343
319000.0,144.6385854165332,127.11179139027743,25.417556153646757
320000.0,144.31848900120767,127.9579431884763,32.245024556953865
321000.0,142.9785307926928,127.18902775986369,9.60690016431592
322000.0,142.58323199294853,127.51440647266422,18.00243706618523
323000.0,143.6096846086279,126.3435628873525,20.158979902125765
324000.0,142.01775284190924,125.85480072984387,26.20481344945597
325000.0,143.55624231671277,129.44198408957527,11.284154725004749
326000.0,142.6659815102688,127.31561713469381,17.346062030767325
327000.0,145.33006886506865,129.58657622620035,14.195803401562372
328000.0,143.84641970322994,126.76672796219574,23.89670170701049
329000.0,142.12798459637756,125.33361075622203,11.74552720100874
330000.0,142.28324144566471,128.77226908778624,11.652423856420372
331000.0,143.6689715687314,127.72850219730685,31.946474712716235
332000.0,144.11769951444765,126.17304866707445,19.80896116577981
333000.0,145.05288687507883,128.113348394185,20.742707104346046
334000.0,143.02125538906412,124.01750176552883,26.173343458870786
335000.0,141.94297382580848,126.74419279902331,28.598370846253033
336000.0,141.89694312962212,127.87790787816229,17.248751837820706
337000.0,140.54169595394998,125.63771761317481,21.153355246378315
338000.0,143.18150012958534,127.24197814203073,5.729622624415566
339000.0,142.24198241328824,129.03353377060168,22.728468889135463
340000.0,145.1127939437148,128.50053171579057,12.119846875103448
341000.0,142.54922722436982,125.00773285935946,6.257123634859203
342000.0,142.74638368428614,125.53561816204693,17.236337764018206
343000.0,141.87908219215643,126.42870221500431,15.681045961428392
344000.0,142.97656591920324,126.57711255962923,11.819606803822937
345000.0,143.29651183333297,123.08990270310494,25.0090909045108
346000.0,143.19069656109943,127.9497098856514,21.087905263219394
347000.0,141.9737210955842,125.23975608164642,20.72058394873391
348000.0,142.05653052255653,128.4589369932976,12.225552710649042
349000.0,142.56103027308725,129.16019405049727,19.296474135250897
350000.0,143.5232590924866,127.08123699798121,27.98504644819217
351000.0,142.17442716843289,124.85612715806977,19.323124047885955
352000.0,141.71402879154152,129.70040114155398,8.461721908275248
353000.0,143.2594675342862,126.94617725958123,4.167034130550697
354000.0,142.07483953743593,127.39807759787163,-3.4884284136776484
355000.0,142.74870648651034,130.06508372585748,16.997219732023062
356000.0,142.70243911657627,127.03297597629265,11.78073139846057
357000.0,141.18370728627025,125.92258332461789,16.200574899240653
358000.0,142.05067719623105,126.62617957324764,11.387706755101075
359000.0,143.48104381668787,126.45012630592782,12.46364642625815
360000.0,140.17156765382435,126.00853248378964,12.158467298811166
361000.0,141.41435792021664,125.05641055559003,15.185800998060701
362000.0,142.16172529223144,126.64794493324183,7.3534713455966605
363000.0,141.1060794960336,126.14459105098315,6.83022919487297
364000.0,141.8673547729218,126.50510072769181,10.47792346476736
365000.0,143.33868961899623,128.19557834675538,-1.2747656934233098
366000.0,142.93818862919463,126.36793646244233,7.589175733723916
367000.0,141.8940095681911,128.87243123493127,1.2015538520720521
368000.0,140.48195048344516,124.70129440602807,20.696404491739823
369000.0,142.5376935707744,126.221720979371,2.2773340297920677
370000.0,141.8519353810147,127.85503537584292,2.769314158948157
371000.0,141.79771843556273,126.59404832602773,8.33058724099267
372000.0,142.1901242672676,125.4082145859901,-2.410988916200555
373000.0,144.1454212287716,126.14700389373755,-3.779805505266271
374000.0,144.5380725426488,126.5596996645609,1.4245752607869102
375000.0,140.5081893582231,127.71396152923992,14.875646886756769
376000.0,142.88394341522314,123.9091769304883,12.421187916437045
377000.0,142.34107347981384,122.51886230133394,-3.562416879335479
378000.0,141.89828202369677,123.77863844530108,0.655200136966341
379000.0,142.88832781922213,125.7549790483813,0.9261957235553905
380000.0,141.81472119213507,124.40458934121375,15.882958064849891
381000.0,143.74622893903668,125.98841436162371,-0.8606781589270788
382000.0,139.36777892137812,121.47235661390576,13.39493317361906
383000.0,142.19068790448617,121.75314329466553,11.537293962523485
384000.0,142.43619621277415,122.10943257819956,-7.611088671255446
385000.0,142.043587750448,123.04197623513328,19.862346434704104
386000.0,141.8212014677154,126.55636135697765,-11.933323447926334
387000.0,142.01940446439846,122.84381298204379,-1.323090675988565
388000.0,141.55258844379583,124.96266167914506,27.209869326131834
389000.0,143.00121912024778,126.73558423154451,11.484954612095494
390000.0,141.1278695780549,124.77015757074567,5.342521468908957
391000.0,142.34478019047307,125.43038774587242,10.249528078453674
392000.0,141.50685109093843,126.71078016544116,12.37558285108884
393000.0,140.01824871377067,127.54048193382768,28.08063160732915
394000.0,140.95737119603595,125.1458074534058,26.50837946209923
395000.0,140.85484178832004,124.40832933547921,0.22469283718000746
396000.0,142.79714352376223,127.47305300507415,3.792700558248341
397000.0,143.03225610343716,124.70206021889662,-2.1931431158534025
398000.0,142.67925629026928,125.10876170445042,5.990085284942066
399000.0,141.89381281063723,125.33137133689007,1.9939207741710694
400000.0,141.6424249709436,126.32582321771194,3.258264353255528
401000.0,140.13194703205286,124.93358568927245,15.187584942579493
402000.0,141.88302686057884,128.20035470593155,6.381539924960478
403000.0,142.8005511062417,124.39035232889637,7.0510674356787915
404000.0,141.55079539355134,121.75152314608148,1.5030594337959904
405000.0,142.04223399795765,123.9124692469776,20.288922094511882
406000.0,143.17166567015428,124.31449266601469,-4.7973417526838755
407000.0,142.21798053711575,124.69323105145207,12.758752464555752
408000.0,142.69696189253534,127.19499801836301,20.508723153957856
409000.0,141.33228738047754,127.08172519164789,11.771235168848923
410000.0,140.85083178893436,127.94618786953082,8.72895539391388
411000.0,137.912848646627,127.14090229925377,24.24200190710495
412000.0,138.24409096730156,125.18178717332218,19.98027660099408
413000.0,141.39234836497386,127.37275470492021,26.172303239715415
414000.0,143.17694264628457,126.37172249912632,5.25849900413658
415000.0,141.27522683649872,128.305999349238,12.482765490773277
416000.0,141.05063493947637,127.72019810716802,17.586245956118773
417000.0,140.75514757270346,126.59729719338593,7.075846347756572
418000.0,142.51468000289825,125.64796755204436,15.234611943441815
419000.0,141.47435497582006,126.58350987933098,11.49300114632382
420000.0,142.01444528166712,126.83708764238544,10.51925809839779
421000.0,143.17725939899128,124.8830187978804,3.180110929153186
422000.0,142.25552635377738,123.4966915653673,6.0193657091912245
423000.0,140.33454546182742,125.09999703689455,12.350905601802761
424000.0,142.37265858004685,124.60405359769902,9.266500562254922
425000.0,140.84904449421498,129.7109600771985,29.05317216272056
426000.0,141.19562023054343,124.20256032255494,4.481413909091162
427000.0,142.41291542990948,125.16377612742728,6.195977047095933
428000.0,141.97098330796572,124.81393637310103,14.747111724671834
429000.0,140.69597013275813,123.22178038996095,15.242433135110575
430000.0,141.9381489399212,126.19553884993721,13.725561303307927
431000.0,143.98539015812597,125.83339383340977,3.656148372523981
432000.0,142.8348372810952,126.85167186973986,14.992016574132373
433000.0,143.05173477284467,126.71558627126936,10.370464148434788
434000.0,140.59818972417176,124.92103798985879,8.622244728037709
435000.0,142.8334276992671,125.4612440170455,12.57989247429803
436000.0,139.95710665762817,126.1281222850623,4.3581900810658825
437000.0,143.54848528289375,127.60205196582903,5.854478547929856
438000.0,139.36579808304668,124.58970753343115,14.45669898209322
439000.0,142.08886604116438,126.6974169691359,6.702653983241094
440000.0,142.01047631784166,126.81493680744782,4.263989476626935
441000.0,141.57207692860513,124.75617419345703,6.9237701128008515
442000.0,142.8873971790493,126.11780605148071,17.601878608552536
443000.0,141.3395499994086,124.83691622006751,9.530347969065243
444000.0,142.57596649281342,127.39408592862613,1.6538373167424603
445000.0,141.80614751634818,125.70009456737924,0.7992859643696513
446000.0,142.04647115699711,122.71891375414606,14.864849103480102
447000.0,143.02505157930887,127.11669955698741,17.26665157223492
448000.0,142.12730128515975,124.53526298692906,4.827362573598457
449000.0,142.39121390397568,125.90711509244711,13.58485769540082
450000.0,141.13562607571467,125.0901604710399,16.4123130608
451000.0,140.6255273844465,124.84046380559366,10.482920993288209
452000.0,139.85790547084966,123.7487691529128,11.769844129403578
453000.0,141.3483038951542,124.46561411549081,22.822277313267417
454000.0,142.58877231941506,126.59688726141233,9.1541804212207
455000.0,139.884790527407,126.96714774278917,4.737844124329888
456000.0,141.06998863562126,124.3883355176422,9.15593409263518
457000.0,143.43580099036402,125.55132533822926,9.961395893005228
458000.0,142.38450218027066,123.89471063880136,8.549815361771623
459000.0,140.78887910867616,124.26235757399456,9.72625449816978
460000.0,141.7040151837153,127.92806497146215,10.156876709560656
461000.0,140.9989306452292,122.44641217373818,9.767793808766871
462000.0,141.5779444387802,123.98680796057806,11.252837106773486
463000.0,143.22161365633883,125.79098070252803,18.232231682920037
464000.0,141.89510983137137,125.71794423816202,21.890807934342806
465000.0,143.67809473557912,127.01455183495305,16.897252630938684
466000.0,143.22111679992256,128.61123681375813,12.215893927036225
467000.0,144.76202404088423,126.59774363331789,14.281490599719131
468000.0,143.81203439871123,127.8566326512385,15.099015563496843
469000.0,143.44584843192294,124.61705025569798,18.6444767568096
470000.0,140.90181256715752,125.89163345626481,5.740118744908325
471000.0,142.07409770537953,123.45392101029555,0.6894294917465214
472000.0,140.18453840327072,126.31766240254336,4.531114555757613
473000.0,141.46429546861805,125.47231190280863,14.647223143823716
474000.0,143.31734930579177,127.95608484876699,25.00032997465009
