,H3-H4-1 angle,DNA H3-H4-1 angle,DNA H3-H4-1 torsion
459000.0,141.92545482826839,121.84748688207112,-15.54504617012791
460000.0,140.09051952385803,117.9565425970788,-7.533840052278693
461000.0,141.5446923456221,121.9889021116519,4.860660329998326
462000.0,142.66508037826623,120.06378746052297,-26.78134371397506
463000.0,141.5898371385704,118.84504158331994,-9.118511077720768
464000.0,139.15860130761752,118.17388962990148,-13.13920641024266
465000.0,141.82327513891804,122.69168534942192,-22.154446760531805
466000.0,141.3162510405796,120.28721422581603,-12.535305306908292
467000.0,141.87412265435108,123.51376770533834,-3.6506227844077546
468000.0,141.0968935489373,119.18977275778326,-18.474858173477866
469000.0,141.6235232185895,122.80816858345092,-29.86188543944164
470000.0,142.30695305372356,118.61728325332201,-18.54263292573049
471000.0,142.58293189855956,120.5815135429299,-10.508468458848345
472000.0,141.38431091631543,120.16943994040376,-9.768423894508672
473000.0,142.28581884520273,122.44129277218009,-30.896285934123107
474000.0,144.07818117117355,122.17768988507028,-19.49229858156208
475000.0,142.72590971553217,122.60394184172938,-14.744524510632933
476000.0,142.1929006578405,122.00522883161695,-17.08809642851243
477000.0,140.94507056868093,120.52482001462384,-19.096230443020676
478000.0,142.1445329940374,119.69190251243796,-29.126944089426946
479000.0,141.52664049271078,122.50724474938579,-17.88297146115339
480000.0,141.74880708329232,119.84273861998406,-20.471796917570682
481000.0,143.47164268346953,123.0103989890343,-10.498645850570929
482000.0,142.4502712049513,124.2838696368714,-15.9834054518622
483000.0,140.51555641248027,123.40848263981894,-14.236295610270048
484000.0,140.78807861020329,121.82872500663687,-20.854912181984474
485000.0,139.72510296318305,118.06962330869412,-6.584062250810187
486000.0,140.73167066534245,122.30880435818811,-17.7152142645962
487000.0,142.21038074729,123.06733399883609,-29.871057748014515
488000.0,142.0825655968295,118.8495922202699,-32.53323710848975
489000.0,141.04935032023945,116.38671541824601,-14.750041939268739
490000.0,142.43414531309935,117.55497446037144,-27.56299159700906
491000.0,144.6759977057212,122.40275852092546,-26.91632800935013
492000.0,143.5234965291939,120.8734346311706,-15.560772557494966
493000.0,144.76388453946416,121.48670648846999,-19.653867618558603
494000.0,142.93888430322272,121.71634097820318,-11.3569941028931
495000.0,144.37639131209028,121.7770142791518,-23.47917743083307
496000.0,141.1597023730227,119.91408083204824,-34.1499105811394
497000.0,141.79480576353907,119.89502943694288,-15.18022631190195
498000.0,143.21443376720683,120.85675592724941,-35.94861394013565
499000.0,142.98334857260835,121.88999790664751,-11.496828638548365
500000.0,140.3643078613634,122.52454846106976,-30.176753067545985
501000.0,141.3585235255575,125.63506303634095,-22.25495051793559
502000.0,142.31508536216188,117.99511330237287,-1.3834330214767772
503000.0,141.49362048124195,119.18868730289488,-9.520257030922542
504000.0,140.6570459079092,115.58026747329869,-17.13473171137224
505000.0,140.1862406936126,120.04560182901598,-13.917764456904425
506000.0,139.17908691460642,116.19944514760356,-10.602258401374389
507000.0,142.33040220973692,126.67037675013306,-43.210101229345184
508000.0,142.77666740681377,126.96859271796792,-40.109141765002164
509000.0,141.56911399048116,125.9689229893844,-39.88958800216505
510000.0,142.56750641125578,122.67817730466429,-37.551149279293135
511000.0,140.87908702172362,121.01053024172943,-15.608276117117544
512000.0,142.84412355400372,126.4969652502982,-18.331441716479006
513000.0,141.68262733105792,124.82154345073408,-25.234756127126268
514000.0,142.90580301255818,126.74873588548107,-35.56297681080613
515000.0,141.2567605096527,126.89360056900422,-29.66016362052435
516000.0,142.42208591241547,125.61314852389242,-38.78201353784076
517000.0,142.66448861026572,125.18895214121731,-22.16756143131072
518000.0,141.0072925130825,123.86389962262437,-23.321909164631435
519000.0,141.00638265407602,122.5401758927825,-20.730340853386718
520000.0,143.7425112428945,120.57696718922834,-4.771577826403006
521000.0,141.15988249729944,122.45695934026632,-3.9402796363789276
522000.0,141.29486377274924,119.87325240472434,-21.790326924281665
523000.0,140.48264492140234,123.72857281563766,-13.843178075377347
524000.0,140.70161222715794,121.73489780773691,-17.65690744763832
525000.0,141.16399695963318,126.65570025611022,-7.0278767114764005
526000.0,139.9179272706227,127.47647952363167,-9.675522045696246
527000.0,136.04798830348105,122.96231154829614,-14.312508886204816
528000.0,137.7297183286326,120.64738797098791,-12.22392478381254
529000.0,140.30864332406404,121.96442167683708,-7.348289289267222
530000.0,141.10385981637904,127.15421190884423,-16.628969731473155
531000.0,138.93843086404013,125.47193639646352,-5.422379028292993
532000.0,138.35609898925804,118.28822017249851,-9.514239499028971
533000.0,138.22549965325,120.11448685793202,-0.05558721560581454
534000.0,140.27281689633176,121.84995959354266,-6.554110747129444
535000.0,140.66153220241657,122.4302614874238,6.386190605094279
536000.0,142.21522295105166,122.53546848288143,-3.342162494508299
537000.0,140.44727953289564,123.46646772869637,-12.256791075584246
538000.0,139.36995433297952,119.53169277781068,-2.901856340916641
539000.0,138.63238482482058,122.2923721602443,-3.0690940020083435
540000.0,137.83746070824566,122.45810542657887,5.281837243874149
541000.0,137.51315618233357,118.1320230982792,5.674699757285928
542000.0,141.46151156142483,125.18052581801791,-0.7369202350942045
543000.0,140.82396170301783,121.71331758519189,-11.819105689643328
544000.0,136.55518371712657,118.37895464300956,1.2654598260966619
545000.0,140.57470775247486,118.92313421896995,-4.783756736913487
546000.0,138.77326548545946,122.11943823138114,-3.553750188251473
547000.0,141.5639004861156,122.0768912604079,0.050999671736907046
548000.0,141.28231970522742,119.23614052924694,-19.62829858595071
549000.0,140.78304125188856,118.10181870408178,-22.6941624053121
550000.0,142.63371056117148,120.50663983786902,-26.535896021425902
551000.0,142.08226251191408,119.09914318517143,-3.2327669740783684
552000.0,140.66543880989585,121.69685718183776,6.007627820743308
553000.0,140.9388961117303,119.07385588081092,-13.323597675456126
554000.0,140.4971721292093,114.72867684315321,-5.516166749600303
555000.0,140.8093936954941,115.25752415269282,-6.483996290758015
556000.0,138.6870278967136,120.41867184360147,-17.984563714359343
557000.0,141.1629349634887,116.98833154632759,-30.424564288481694
558000.0,140.82532885561005,120.40832834197079,-19.094699761407092
559000.0,142.0528557231442,119.94501189762208,-12.874026384704592
560000.0,139.57863796343608,119.42797384008405,-0.4244959402993079
561000.0,138.99061335739137,120.28233646322143,-5.820189308864818
562000.0,141.90771065469556,118.56291261060738,-21.872886548332378
563000.0,140.46718218230617,120.51683855713524,-16.338036081810813
564000.0,141.01258462305552,122.46607720413797,-11.969534339743964
565000.0,140.3016381013194,117.38503294740222,-9.32277680090402
566000.0,141.20071618613667,119.05128841856802,-2.971622496284783
567000.0,138.51171715922692,119.97603236081999,-9.573556104815045
568000.0,139.16734499543264,119.19838953630831,-11.772685001428568
569000.0,139.642310166832,119.76656868876593,4.121345445772968
570000.0,143.3415388861319,121.77889938991817,-14.3117431560949
571000.0,141.6935755701905,126.78673823403994,-23.423709631259246
572000.0,142.06986602573951,128.47815604176034,-20.614392124133808
573000.0,140.98470400908582,124.5879483034362,-2.976800817249141
574000.0,138.60039252020167,125.38499047157642,-0.8101085937150896
575000.0,140.04536560572006,127.04711127576505,-7.408090536337403
576000.0,140.24517343658857,125.19122058092718,-9.141842848390233
577000.0,139.15924530373655,122.64938627311192,-9.162844037816605
578000.0,139.76613127069137,123.41555143492305,-22.40374871228713
579000.0,138.29285121802357,122.66009366557296,-19.841491123295306
580000.0,138.539109887291,121.9810264932645,-8.666106439003082
581000.0,141.21877624477432,127.57218050153485,-15.690322598459232
582000.0,141.20565469884124,123.7277937265802,-8.984413545422582
583000.0,139.73877380104895,126.39473900348295,-16.888841382007488
584000.0,139.31917362982807,124.64821543055777,-5.019124721979395
585000.0,139.24936971433453,120.47028562603094,-4.871990425809818
586000.0,141.6791677996234,121.82231931936234,-0.2857468252563815
587000.0,142.37970415699087,124.76826931988062,-5.115286504932624
588000.0,142.69866659894973,116.3171462957602,-10.369148827334598
589000.0,141.14754899443702,116.01483686295288,-6.551702993559426
590000.0,141.00905174511763,120.67216207662392,-17.830363083001235
591000.0,139.0812023917449,118.182716193579,0.6482848136499898
592000.0,138.46735904532483,118.3993764042149,-9.242972396061615
593000.0,138.84245410312627,121.34710104771811,-2.452530721845896
594000.0,140.55462286361657,119.11815074183235,-15.316339892056268
595000.0,140.41722704083693,119.91061340587389,-0.9635896763289079
596000.0,140.33479945383763,121.64866132901666,-1.2669970459182178
597000.0,141.90858338566338,118.73201809399397,-21.63913253277597
598000.0,141.68928800355326,119.62977050955719,-12.043389140184923
599000.0,139.92379235298816,113.24917103257826,-21.967135591229574
600000.0,140.70936453948516,109.46590671149768,-17.416901991111718
601000.0,140.03050155600127,114.03028591240997,-11.346263130296812
602000.0,140.04961263296858,111.56193519491563,-10.270584982959498
603000.0,140.7920810165382,110.08873590841962,-10.169244321779747
604000.0,138.61933450768254,114.54735831139406,-0.23123861075152782
605000.0,141.94084904305322,112.13541465524763,-30.360597460711375
606000.0,140.8903961696757,113.67824881990798,-17.521699434098075
607000.0,141.86135567109434,107.56392109600789,-16.68923114494485
608000.0,139.65540469738514,100.24761329027028,-10.423695220126401
609000.0,142.77437412105286,114.67293815748336,-31.474468711561013
610000.0,140.48521761082614,113.3030344060215,-11.614672645019905
611000.0,139.9387882378695,115.38056107533065,-14.728183005406397
612000.0,140.5969778332375,117.18238163849907,-10.573663984004625
613000.0,141.46148785139792,112.50345305769324,-19.67348147561507
614000.0,139.49311775070194,113.48381097214151,-22.824581872219877
615000.0,139.58162456251353,110.85224540725503,-6.624285955599449
616000.0,139.07989986140032,112.55056088383724,-8.315114618670444
617000.0,138.80881018599078,111.96680467598917,-17.80626315305279
618000.0,137.59802774383257,111.73487962415139,-9.195160132645313
619000.0,142.04820811026073,116.9655644235885,-1.4588796811565716
620000.0,140.4195523746613,111.99530140766544,-21.232075890612194
621000.0,138.49976421533447,110.56967667027466,1.2939647177852893
622000.0,138.85482287492206,111.03603862945312,-6.946583450259745
623000.0,139.43733269411433,109.89785833960292,-16.090598613904532
624000.0,140.29836358097324,113.02518144325624,-24.57622605904076
625000.0,140.25239365779555,109.28312836847299,-7.892327034113494
626000.0,140.98067399557044,110.16908132939385,1.5486416393292914
627000.0,142.4225389881184,105.84890309906663,-7.457183881844649
628000.0,141.98738826973891,109.58151944059514,-14.936940171730274
629000.0,142.67584995727952,107.94057346715296,-16.387270783784594
630000.0,140.7200428750196,110.65926647217702,-11.523771958526883
631000.0,138.68970235356696,107.36069565392373,-6.656792753130209
632000.0,139.21604555956165,113.65292083305232,-4.207151577124832
633000.0,138.12456874518978,113.3943010190758,-8.356931245166454
634000.0,140.86584262912976,113.93944837192677,-13.301512768084978
635000.0,140.21842096189988,110.35383983332889,-9.40052744362404
636000.0,139.93476533279645,109.99081040519702,-12.953760837639022
637000.0,141.77358286827712,106.4515810227179,-8.07014318702361
638000.0,140.0605992937176,106.8951327808871,4.820065756716981
639000.0,141.17720646600768,106.41778877481808,-5.025222010460445
640000.0,139.20039360433378,112.02302172254647,-8.60058120421932
641000.0,140.74019309194924,113.79834961354297,-17.73183856146561
642000.0,141.39654046491574,111.08073286041068,-8.717846742607646
643000.0,140.47022137000488,109.92649219672403,-13.871783497712524
644000.0,140.05045295285714,109.1149185779681,-20.945031808072706
645000.0,139.8986881460575,113.39215755458862,-1.725583699692364
646000.0,140.85771553878712,109.97166410088795,-20.35454578648453
647000.0,140.38433019449542,118.25253827017573,-18.623697840409278
648000.0,140.14100550536793,115.21604478148676,-17.946455393438043
649000.0,141.6492167902245,115.51502805065445,-15.615051675650259
650000.0,141.18419833349594,114.36572695545401,-22.290426230395028
651000.0,142.1384288591372,117.15079981098611,-6.613361378822928
652000.0,140.80160373283437,113.26622171594926,-5.447309581652778
653000.0,140.52474319311534,118.25876569913116,-15.290381162270082
654000.0,142.78185253704103,118.21997635884327,-10.47465627944628
655000.0,141.25126660700914,117.00042125437548,-10.031271178788513
656000.0,141.64796940093538,115.96924227322017,1.701250856468587
657000.0,140.90371294679755,112.71357928818387,-22.129916100880198
658000.0,141.12530827176695,117.964196173213,-17.227856284395568
659000.0,139.35476034193394,116.04230846543051,-30.621888487236838
660000.0,142.10150243544047,115.61835837210478,-21.339945103799685
661000.0,139.78600567348303,111.53965094055523,-17.962580943977237
662000.0,141.37522726601242,115.4127009624126,-10.073871573683437
663000.0,140.7516432359723,114.10879548748147,-19.87617344967892
664000.0,143.1153993796687,112.14299115190391,-11.401106979245002
665000.0,142.590401791797,114.04493763434431,-10.959092005698272
666000.0,141.00449735316508,113.98883972312724,-11.932434187574671
667000.0,142.83280135153453,117.7875802111442,-12.269689698452707
668000.0,138.27291372241055,116.79575377219342,-2.6181175159729104
669000.0,143.3303108739045,117.02649274711163,-26.15465107932559
670000.0,141.39139353386298,120.84836547859639,-3.7155300811329157
671000.0,140.13698484265143,115.04989705053761,-10.3612288326829
672000.0,143.00992053204016,117.6653441995959,-20.04193958685088
673000.0,142.15465208865857,118.67022440448515,-1.0611822900075274
674000.0,143.841831428264,118.30642732390908,-28.606375256219888
675000.0,140.9605015358765,117.0167104475727,-19.51069166529446
676000.0,140.20262913092768,120.85809808517037,-3.771921605030435
677000.0,138.74170218852717,120.16832893561467,-1.144140882253378
678000.0,139.66622813162073,116.5751379561833,-8.332548439335913
679000.0,141.2281524776176,117.88393022708472,-3.078193349649531
680000.0,142.23573988893574,115.54710957673619,-19.94024833697579
681000.0,141.12984932506296,120.06809724960173,-21.81732217172938
682000.0,141.88226889597135,116.73798176122904,-14.71280947996525
683000.0,141.3523176340529,117.07796472687286,-11.97684872320544
684000.0,139.8985433418471,116.88408066461004,-9.171548715996357
685000.0,139.67636675126644,117.72116445295373,-13.93244024787579
686000.0,141.35382765081124,118.82239637835683,-15.968121216135188
687000.0,140.84582870105825,118.91946424253219,1.3903712834886168
688000.0,141.67169767123795,118.41641215899097,-26.724371318697408
689000.0,141.6931972184188,112.36718236313293,-7.988500332205403
690000.0,140.73715321774716,117.47765936410018,-19.985314651163417
691000.0,142.29674636328997,115.50149934038835,-13.916255481098746
692000.0,138.54360178325652,115.09879209631929,-6.392650809177209
693000.0,139.7137042497843,119.20403252656722,-8.424385373686546
694000.0,141.3700605959377,120.80525790679326,-4.2260837170782075
695000.0,139.78193555557905,118.10875838075789,-11.128233262915892
696000.0,142.1251031299685,115.8896133297046,-27.635587141880364
697000.0,139.7314653679524,118.9631186233713,-34.09043250826183
698000.0,141.23280955716004,114.24337809052034,-20.318850491667785
699000.0,141.78897031724992,114.47618855439681,-14.308512509737504
700000.0,142.06102693780994,115.96761113272392,-21.33552546871288
701000.0,140.81326814506505,116.40552553558844,-29.47037730975441
702000.0,141.77664571761508,118.878151955001,-6.6852848228542365
703000.0,141.69511796313338,121.818681501006,-12.370456163130486
704000.0,140.75598311872753,119.92040860100632,-28.747469679561465
705000.0,141.27390030068742,118.34948351229338,-10.773775130062903
706000.0,140.10201742164912,119.75508221957881,-26.46181996030973
707000.0,140.31267595101752,119.59980638902584,0.6607857864644292
708000.0,138.18399904352097,117.79655406350145,-9.353534444015871
709000.0,140.9145356446591,114.29133260781911,-13.367537013686189
710000.0,141.50474394778573,117.01975227922854,-17.042261925280023
711000.0,140.09462625562776,117.02401151516167,-2.3058274914570562
712000.0,141.24777900632623,125.739813319113,-29.274056817782782
713000.0,138.79367842794528,123.68334431084284,-13.145063740657285
714000.0,141.20672248757688,118.68237117277721,-27.357587325201518
715000.0,138.13162527529352,120.29663817384035,-15.235601193016633
716000.0,141.1840625309664,123.66349841438817,-13.746767878446265
717000.0,140.74895902619116,119.98621878526006,-16.62224429813064
718000.0,139.28461772314887,120.47391016187458,-6.678343865212596
719000.0,139.77575906674073,120.62642150392118,-4.987867716741348
720000.0,141.1011239571337,113.0542002572109,-18.247761542776672
721000.0,140.04885547220343,111.9932802544076,-15.010230997331488
722000.0,140.3277774177712,117.53647745294094,-16.900980898293064
723000.0,141.19332738862897,118.79165163406073,-12.003559590640517
724000.0,141.17453162635385,119.15267981570065,-16.335041795600976
725000.0,140.24590389009992,118.33046677806281,-8.59508219372801
726000.0,141.84210308612734,117.81473070261765,-27.35809274418632
727000.0,140.57494468053866,119.75174588361334,-15.106890828886835
728000.0,140.4262367490181,123.3763298131377,-11.743649611294469
729000.0,138.6820736707486,117.53380553707434,-21.329838872437413
730000.0,140.66834463259408,115.49070485456166,-12.094032815915893
731000.0,141.86306859592327,120.44753405643561,-12.47545078082756
732000.0,140.16752406209693,119.4680727321593,-14.819418441877886
733000.0,141.71609451952014,118.56390513252921,-7.378266446174705
734000.0,139.72646000199393,120.11230381178046,-11.817295260754257
735000.0,138.97132266604652,120.45287705441692,-11.564011979048015
736000.0,139.98049539856976,120.73623199890531,-11.124693503504538
737000.0,139.25366265122497,119.15613862117901,-9.88638829698578
738000.0,140.89564423019067,118.82150765628873,-15.304605847859388
739000.0,141.2300320438443,117.63600415032509,-8.592029784460962
740000.0,140.7537079380361,120.66280054306216,-14.468684506018151
741000.0,139.59413880009186,117.19441455632548,-8.5282447922903
742000.0,142.34918700694777,118.45601680499763,-11.096801428255851
743000.0,141.40422848673626,124.48772899400836,-12.672097041632219
744000.0,140.8643080345854,121.25018399218044,-8.442676151391344
745000.0,140.16176211543302,123.07925257737804,-12.092300112686676
746000.0,139.70204097619254,120.45808253841041,-1.4630498697855057
747000.0,141.25587143541873,119.2765624394034,-15.6694173133978
748000.0,140.43682106358588,119.85838258216579,-6.02247442451061
749000.0,142.0051716997201,122.80794101234355,-16.516135040665688
750000.0,140.77636946953922,122.67476869055163,-5.356483100410849
751000.0,139.12031761539686,119.74161433599316,5.022836753298566
752000.0,138.8510244979881,121.75309318984418,-6.959907553646441
753000.0,141.51108052885797,120.23992608290817,-2.133168968196919
754000.0,141.86066399557802,119.85123742393151,-2.4362101255364057
755000.0,140.0817465510898,118.36285867003151,-8.89191747308742
756000.0,140.92244694787067,122.71397669734668,-15.53901405669562
757000.0,140.3501634851956,118.87606794349692,-19.77101619759255
758000.0,140.96332569496673,119.87381064783385,-8.71330939958097
759000.0,141.03306253128358,118.83940569632291,10.993747313247974
760000.0,140.73239683765544,119.15767642119484,-8.782317786741503
761000.0,139.83180663963367,120.31651950737172,-6.092917201429469
762000.0,140.4849865552548,120.48212554434888,-13.477947761521756
763000.0,138.81562675308723,121.45933425776764,-12.384057023516188
764000.0,140.219830870811,118.82754849388054,-10.427948965879327
765000.0,139.8408872501627,119.32448565176912,-21.211598159202175
766000.0,141.90731455212594,122.85349828860369,-26.02960379971741
767000.0,139.96865173520638,123.09254688431997,-14.116532428104097
768000.0,140.23194329996574,121.63659816892564,-15.966045637559017
769000.0,142.0312384242474,121.38995493430168,-25.16379693538304
770000.0,141.0601598412075,119.85159028602115,-7.921153019976545
771000.0,141.59051301224824,122.74327905867527,-9.036311103510078
772000.0,139.14790000621798,118.91274967843087,-9.301485861929601
773000.0,139.2647107080436,119.43329342979395,-18.450170601756646
774000.0,138.0185231676573,118.76842868418763,-8.64601848623789
775000.0,139.7264235087691,119.07311248065406,-6.303480054659041
776000.0,140.2479655991797,117.33915960559393,1.6066683162458135
777000.0,139.00903337253848,115.99742410693091,-9.127915085379668
778000.0,138.9910323723419,115.9322506869428,-1.9577783219315779
779000.0,139.50752729771756,116.4401752016917,-15.320463261893481
780000.0,139.42375166405574,117.35876050658955,-1.3230311067840812
781000.0,139.66377000968177,117.61467029627508,-12.477878475973297
782000.0,139.0845714304169,120.49705077842837,-1.0249331809356819
783000.0,141.65906040613876,115.48407090468288,-19.308631880514206
784000.0,140.83677626760277,117.2797584630757,-9.375705236497925
785000.0,140.24195290543696,116.53184801252208,-15.777758511234698
786000.0,142.32046574767446,120.33909974528686,-12.789624980522914
787000.0,141.11872281177466,116.70580845742938,-11.031044519921226
788000.0,141.9332424610336,119.66976834310543,-7.306921974101135
789000.0,142.07358687388987,116.34829314057411,-8.207041110140644
790000.0,138.4203384832884,116.02907279112634,-5.776326327201292
791000.0,140.4857834977632,119.04317705472701,-30.17298255911798
792000.0,140.99448124542852,118.0574218190791,5.227220984398187
793000.0,140.16571795675247,120.80612585008042,-6.153809482172663
794000.0,138.65224109205965,120.01806663231669,-5.448135928653667
795000.0,140.18490126024082,119.9283155696745,-2.840042687351712
796000.0,141.47255708177465,117.52883932670709,-8.478522989447375
797000.0,141.85917376035493,120.0983070723306,-9.451417513761193
798000.0,142.60383602150736,119.67217691450838,-13.79738763447058
799000.0,140.67642481362992,121.1206041188517,-18.011650258311498
800000.0,142.31425422917232,122.30280670096602,-17.29962983876271
801000.0,138.52942970540616,117.27388448464798,-0.005842906019440824
802000.0,136.91589056166,117.21971911572409,-7.343315487718362
803000.0,138.46985463297443,117.58846312333024,-4.447542866823481
804000.0,140.12089782283846,119.14948446793058,2.1007958611854716
805000.0,139.60230618620895,121.56932690069227,-10.269303078204754
806000.0,138.9396959597961,119.29226941566193,-10.370905971985714
807000.0,138.52765870689942,117.53903736193512,1.8869739913132302
808000.0,141.92928919155577,118.83418768032413,4.2472068524608755
809000.0,139.58850242834913,117.06291001225537,-8.257272408180055
810000.0,140.10681906044547,115.51720764916357,-7.73279637614244
811000.0,140.56195817664528,120.15993258608842,-17.151047263673465
812000.0,140.94031143218245,119.32258977129531,-1.8877092089108696
813000.0,139.1087193572954,117.19613658874457,3.3712898640983533
814000.0,138.77107749904033,117.45276594134769,-4.437834275503227
815000.0,137.63867813284352,117.74135454912808,-4.654732329206805
816000.0,139.69287894464273,117.34360989819228,-2.979165293884131
817000.0,140.7608496948932,120.06872299820034,-1.3883945712712615
818000.0,138.25914019660863,116.08144651870144,0.3036128554512815
819000.0,140.82006424648202,122.9463919312908,-18.540838860186692
820000.0,140.6150498629164,117.26957864730821,-6.403857388908449
821000.0,138.81518359207155,116.91391286130035,-22.42374927565668
822000.0,140.1592549749814,114.49571089804525,-12.459623534975487
823000.0,140.4087558939747,122.23653088740105,-12.393296487256364
824000.0,141.4048380419437,117.21400185627286,-14.619489001323497
825000.0,138.72241234529716,115.80897821400556,0.47613578572823867
826000.0,139.47290227275664,117.02007220833603,-10.829124446647482
827000.0,137.5678779445664,116.65595040448974,-25.827213724469775
828000.0,141.09883789088934,114.48311734628075,-13.859913919044969
829000.0,141.59517483211792,118.78597825555924,-25.522394499946714
830000.0,140.5830268878404,122.31112679807511,-11.448996587991752
831000.0,140.25542809329826,117.34717857824445,-14.28241435800214
832000.0,141.5831763925734,119.11071023264616,-0.12149738951355096
833000.0,141.37274835392162,119.039939997217,-12.560244883918708
834000.0,141.60729836515534,114.8254460857704,-12.013492511137473
835000.0,138.424317008357,124.87233644146704,1.6442248113803999
836000.0,140.71217905725996,124.13861021675974,0.3772751615905116
837000.0,139.80482195186403,121.98000956674319,6.772784087207101
838000.0,140.52220034716802,127.2286548327831,-7.491344579078582
839000.0,139.68943427146075,126.59340413897088,-16.36534968429257
840000.0,140.39552494519677,125.43811079032984,-7.437493273118979
841000.0,140.6908833217048,124.69366646574048,12.8963823364374
842000.0,139.89146089190004,129.62686830935655,0.3683882772127977
843000.0,140.80517016671612,129.43967660405,-3.2225267911035163
844000.0,138.9485953071083,127.8156247712822,-7.1342921970864115
845000.0,139.64950202019224,126.38400774684067,2.708860292363391
846000.0,140.08383906799486,126.97915837998434,-3.698354754832062
847000.0,138.95772932490377,126.33735836292215,-12.097746589024647
848000.0,139.7091397013324,128.7895213601336,-19.87953100811254
849000.0,138.42783852689362,128.3234800364396,-6.463503642340643
850000.0,137.76986778709943,125.93687290832102,-11.939514292872001
851000.0,140.1947956347091,125.66009034502962,2.7901602078360086
852000.0,137.34668147862274,127.1451082426234,14.26556019510758
853000.0,140.32120224026096,123.04776402897963,1.1650184666218484
854000.0,139.9220840334448,124.81738269725214,-10.352356083184976
855000.0,139.00667483341866,127.88275433638306,-14.136313844441544
856000.0,140.3781650860145,128.648028007039,-0.7538029503240807
857000.0,140.63978061511747,127.51222532712443,-1.9858141020294526
858000.0,141.07972720182292,127.20120336874201,-17.149372004505476
859000.0,139.13323077370532,129.56318870900265,-8.261739605008321
860000.0,140.10085273518064,127.03191103277359,0.31864099917020794
861000.0,138.45071632358716,124.63343480341025,-5.485130017301342
862000.0,140.2460205136269,127.00713110132264,-16.410880711288755
863000.0,138.6707288982677,123.71868407131547,0.5209867084651751
864000.0,140.66846640546353,125.79545157004661,-6.1620300596466775
865000.0,140.02397401645405,125.90823890207005,14.97544330657963
866000.0,143.1619604296988,126.16979625481082,-14.11183460936446
867000.0,138.74393832112955,125.50844892731047,-18.63782653823762
868000.0,139.25311983432792,126.66379398389049,-4.649891116788915
869000.0,140.7123406626782,127.387949663358,-6.060969101445457
870000.0,139.7620344438962,128.8142063293874,0.42858212275224833
871000.0,139.84515842786874,123.24974690585294,-13.575895280030862
872000.0,140.016384955555,124.26667446929564,-17.16484709357527
873000.0,140.56471844187766,121.28552851540401,-6.237767275344755
874000.0,139.22797293101277,123.24845875627057,-0.4379791365053546
875000.0,140.29108286468082,126.17321344831234,-3.874588965929725
876000.0,138.4809941164996,126.86284369886785,-0.5507640152873323
877000.0,140.28105952812734,127.40794635508897,-3.579781276688525
878000.0,139.25320967864553,127.50918064751414,1.5299707670246543
879000.0,140.69073672602735,128.52188506896354,-11.379167679823647
880000.0,138.77427189624407,127.97489850946886,-1.9426582961566106
881000.0,140.11467350690532,127.58508093108539,-5.480036991868824
882000.0,142.64402672506245,129.3624202584174,-18.100287702517765
883000.0,140.3371241787508,129.38539342012794,-22.024228778748853
884000.0,140.44783946389694,129.83020168022767,-9.953265122237065
885000.0,138.37365406890646,128.83671035724979,-17.53821837273116
886000.0,139.31275081533005,126.91581024746944,7.704554310881483
887000.0,140.62510950598622,127.61455794009956,0.25405263964226216
888000.0,138.3927825531095,124.6849765781087,-5.9255500266392245
889000.0,139.28274787002758,124.13178959296148,-2.568953252642731
890000.0,139.6508732878735,127.03308717687844,-8.126456507491762
891000.0,142.3111459248414,128.3489450551418,13.18417830480001
892000.0,138.36346537965227,126.64146351565513,-4.29915522541513
893000.0,139.87513572129288,128.19162485952756,0.46363835400704106
894000.0,137.35163829842813,125.70963126312265,2.9946462451871145
895000.0,138.88375177321768,126.70299236457834,6.909244281422587
896000.0,141.0770226188358,124.1445031746546,-2.6759289756203652
897000.0,137.46050373333492,123.12603038206403,10.691883254546822
898000.0,138.48212639047597,128.47968464891795,9.401696160733582
899000.0,137.54601304363464,127.89419877255601,12.405510155917456
900000.0,138.24038091148427,128.49809454150108,7.7493025224860395
901000.0,140.6737301458882,127.77693016864468,-7.203933770660775
902000.0,137.9377971906124,124.33325574273348,7.5475340844025975
903000.0,140.28950004771232,129.64033251296956,4.892761328050162
904000.0,139.3621019485878,126.05012062287624,8.048027668213376
905000.0,137.9849809115898,127.14522546275356,-9.410688398559882
906000.0,139.66618093511832,127.15127514389069,10.809122202941726
907000.0,138.61015432604097,126.52199405395474,-4.388422226894477
908000.0,139.4915616867573,126.8569013783261,6.624478652636824
909000.0,139.39920751263162,126.57279905111837,7.095671949241354
910000.0,140.23527429201928,124.90175380790511,-2.201966190598517
911000.0,141.36342304158924,125.33877137010867,-7.72396966658938
912000.0,141.27215237235364,125.0353943565325,-6.3868583106343335
913000.0,140.00243176247355,126.40740210753016,-1.4020920583873344
914000.0,138.10549828674985,126.55191684890636,-0.350373824966768
915000.0,139.65134546394114,126.60003462298413,6.257684593766464
916000.0,140.58340412595413,128.1546967049502,-9.06548794126408
917000.0,139.30033195296406,123.04726256759939,8.569835228885212
918000.0,141.23142381596278,127.82991341080714,4.721333828754927
919000.0,139.07565302364407,126.82461397341488,-13.25306497565189
920000.0,138.50740893915477,128.70797832340583,-10.714635306626251
921000.0,139.04732199197758,126.8579649955359,-24.419883915814502
922000.0,140.53007573487517,128.92242861112052,-8.716344148453384
923000.0,140.56005635619812,131.19692426740787,-9.82103134282533
